Event,Site,Date,Round,White,Black,Result,BlackClock,BlackElo,BlackIsComp,BlackRD,ECO,FICSGamesDBGameNo,PlyCount,Time,TimeControl,WhiteClock,WhiteElo,WhiteIsComp,WhiteRD,AvgEvalOpening,AvgEvalMiddle,AvgEvalEnd,AvgEmtOpening,AvgEmtMiddle,AvgEmtEnd,ResultComment
FICS rated standard game,FICS freechess.org,2022.11.05,?,exeComp,carmelovita,1-0,0:15:00.000,1516,,27.8,C41,512862716,31,16:48:00,900+5,0:15:00.000,2717,Yes,42.8,88.0909090909091,595.2,903.5,0.26149999999999995,5.1516,2.0131,[%emt 0.1] Black checkmated
FICS rated standard game,FICS freechess.org,2022.11.05,?,feligres,kamenozrout,1-0,0:15:00.000,2204,Yes,47.7,C13,512862696,69,16:32:00,900+1,0:15:00.000,2716,Yes,81.9,47.083333333333336,20.434782608695652,533.8181818181819,1.257304347826087,4.383826086956522,2.8168636363636366,[%emt 14.37] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,rodnojo,LNO,1-0,0:15:00.000,1920,,49.8,C00,512862665,79,16:26:00,900+0,0:15:00.000,2128,,25.6,-64.37037037037037,-113.88461538461539,-132.92307692307693,2.4783461538461538,2.9405,1.3379230769230768,[%emt 2.139] Black forfeits on time
FICS rated standard game,FICS freechess.org,2022.11.05,?,Aromas,konozrout,0-1,0:15:00.000,2218,Yes,48.2,D02,512862570,57,16:26:00,900+0,0:15:00.000,1879,,33.3,21.9,-90.78947368421052,-174.0,1.9572105263157897,2.193052631578947,1.8711111111111114,[%emt 1.493] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,kamenozrout,feligres,0-1,0:15:00.000,2714,Yes,82.4,E17,512862528,72,16:11:00,900+1,0:15:00.000,2205,Yes,47.8,50.76,-140.75,-528.6,0.8844166666666667,3.970791666666667,2.989347826086956,[%emt 15.809] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,Aromas,konozrout,0-1,0:15:00.000,2216,Yes,48.4,B52,512862502,48,16:18:00,900+0,0:15:00.000,1881,,33.3,17.764705882352942,-15.6875,-143.9090909090909,0.2933125,2.6505,3.396066666666667,[%emt 0.524] White checkmated
FICS rated standard game,FICS freechess.org,2022.11.05,?,GriffyJr,family,0-1,0:15:00.000,2043,,49.3,A11,512862492,114,16:16:00,900+0,0:15:00.000,2093,Yes,39.5,-163.23076923076923,-280.1842105263158,-564.8108108108108,0.4935263157894737,0.6532894736842106,0.41894594594594586,[%emt 1.891] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,gediminasb,rodnojo,0-1,0:15:00.000,2124,,25.7,B33,512862467,46,16:13:00,900+0,0:15:00.000,1941,,73.3,11.0,-79.6,-317.3333333333333,0.3665999999999999,1.2524,2.4870000000000005,[%emt 13.524] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,rodnojo,MULENGA,1-0,0:15:00.000,1958,,77.7,C44,512862390,29,16:07:00,900+0,0:15:00.000,2119,,25.7,33.6,251.33333333333334,706.1111111111111,0.4497777777777778,0.9244444444444445,1.2021666666666666,[%emt 5.252] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,Achonk,blore,0-1,0:15:00.000,2000,,24.6,A00,512862208,168,15:16:00,900+0,0:15:00.000,2004,,33.3,41.05263157894737,-255.375,-787.0454545454545,2.18425,2.337410714285714,0.47903636363636354,[%emt 2.633] White checkmated
FICS rated standard game,FICS freechess.org,2022.11.05,?,hastrman,ynode,0-1,0:15:00.000,2633,Yes,139.9,C42,512862091,60,15:12:00,900+0,0:15:00.000,2033,Yes,24.9,-95.04761904761905,-326.4,-734.2631578947369,2.55595,6.419700000000001,2.601947368421053,[%emt 0.14] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,feligres,kamenozrout,1-0,0:15:00.000,2206,Yes,47.8,A32,512861981,81,14:54:00,900+1,0:15:00.000,2712,Yes,82.8,156.32142857142858,499.0740740740741,549.4444444444445,2.2176666666666667,3.3642222222222222,2.926115384615385,[%emt 11.413] Black checkmated
FICS rated standard game,FICS freechess.org,2022.11.05,?,IFDThor,gerichan,1-0,0:20:00.000,2006,,24.6,A44,512861975,49,15:09:00,1200+20,0:20:00.000,2223,Yes,29.9,73.0,-20.4375,29.6875,0.8421874999999999,0.7852499999999999,0.667625,[%emt 0.1] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,alextheseaman,blore,1-0,0:15:00.000,2005,,24.7,E21,512861896,127,14:39:00,900+0,0:15:00.000,2140,,39.5,22.232558139534884,21.0,-259.75,1.3209285714285712,2.3448333333333333,1.4973095238095238,[%emt 4.222] Black checkmated
FICS rated standard game,FICS freechess.org,2022.11.05,?,ArasanX,exeComp,1/2-1/2,0:20:00.000,2716,Yes,42.7,A47,512861593,313,13:15:00,1200+5,0:20:00.000,2752,Yes,42.6,16.19047619047619,0.4519230769230769,-0.028846153846153848,4.528269230769231,1.2272884615384616,0.5760480769230768,[%emt 0.209] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.11.05,?,pikozrout,feligres,0-1,0:15:00.000,2710,Yes,83.2,B53,512861044,122,12:47:00,900+1,0:15:00.000,2213,Yes,55.4,-18.975609756097562,-296.45,-507.5875,1.03725,3.5858999999999996,3.1877125,[%emt 8.189] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,pingupenguin,rodnojo,1-0,0:15:00.000,2128,,25.7,B32,512860972,71,12:42:00,900+0,0:15:00.000,2093,,53.4,9.708333333333334,-299.30434782608694,404.0,0.5930000000000001,4.365260869565218,1.7001304347826087,[%emt 13.33] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,IFDThor,gerichan,1/2-1/2,0:20:00.000,2001,,24.6,A44,512860869,141,12:37:00,1200+20,0:20:00.000,2228,Yes,29.9,-120.125,-55.744680851063826,4.869565217391305,0.8009574468085107,1.3807659574468085,1.2508260869565218,[%emt 0.1] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.11.05,?,exeComp,ArasanX,1/2-1/2,0:20:00.000,2753,Yes,42.9,D94,512860848,435,11:33:00,1200+5,0:20:00.000,2715,Yes,43.0,72.62328767123287,76.65517241379311,53.49305555555556,3.240248275862069,0.6787448275862069,0.7671041666666666,[%emt 0.1] Game drawn by the 50 move rule
FICS rated standard game,FICS freechess.org,2022.11.05,?,feligres,pikozrout,1-0,0:15:00.000,2214,Yes,55.5,D00,512860788,65,12:21:00,900+1,0:15:00.000,2708,Yes,83.7,13.318181818181818,128.38095238095238,1051.2,2.5945714285714288,3.350761904761905,5.089238095238096,[%emt 14.732] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,iwulu,xandor,1/2-1/2,0:45:00.000,2585,,116.4,D02,512860483,39,11:11:00,2700+45,0:45:00.000,2409,,112.0,31.142857142857142,47.76923076923077,-5.166666666666667,7.908076923076925,16.119692307692308,17.287416666666665,[%emt 71.559] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.11.05,?,gerichan,IFDTitan,0-1,0:20:00.000,2100,Yes,52.7,B22,512860234,26,11:37:00,1200+20,0:20:00.000,2007,,24.6,24.22222222222222,45.375,-185.0,0.29362499999999997,0.339375,1.108,[%emt 0.1] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,dapuntos,MichailovA,1-0,0:15:00.000,2098,,68.0,C53,512860209,41,11:25:00,900+0,0:15:00.000,2154,,56.7,57.785714285714285,87.0,313.11538461538464,0.942923076923077,1.3336923076923077,2.842192307692308,[%emt 11.753] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,ArasanX,Notarious,1/2-1/2,0:15:00.000,2825,Yes,53.0,C67,512860178,181,11:03:00,900+0,0:15:00.000,2751,Yes,43.2,31.18032786885246,9.216666666666667,0.05,2.9597666666666664,1.6488,0.6054333333333334,[%emt 0.213] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.11.05,?,gerichan,IFDThor,1-0,0:20:00.000,2241,Yes,30.0,B22,512860140,97,11:17:00,1200+20,0:20:00.000,1994,,24.7,140.96969696969697,319.40625,520.1875,0.347,1.43053125,0.8004374999999999,[%emt 7.175] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,Aromas,Speyside,0-1,0:15:00.000,2174,Yes,52.8,D00,512860123,44,11:09:00,900+0,0:15:00.000,1884,,33.3,27.2,-87.78571428571429,-484.57142857142856,1.4100000000000001,4.38,2.58275,[%emt 7.121] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,Yaro,smallblackcat,0-1,0:45:00.000,2135,,149.6,B67,512860100,70,09:03:00,2700+45,0:45:00.000,2234,,117.5,33.166666666666664,60.91304347826087,-256.7391304347826,7.863304347826088,31.680739130434784,10.327130434782607,[%emt 42.44] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,Notarious,ArasanX,1/2-1/2,0:15:00.000,2749,Yes,43.5,C89,512859990,226,10:35:00,900+0,0:15:00.000,2827,Yes,53.5,31.68421052631579,7.96,-5.493333333333333,0.9131200000000002,2.4930266666666663,0.5938133333333333,[%emt 0.21] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.11.05,?,MichailovA,kunde,0-1,0:15:00.000,2024,,32.1,A52,512859953,74,10:38:00,900+0,0:15:00.000,2115,,69.3,89.6,-48.291666666666664,47.421052631578945,0.7075,1.5897916666666667,2.312666666666667,[%emt 1.42] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,kunde,MichailovA,0-1,0:15:00.000,2104,,70.6,C47,512859857,45,10:31:00,900+0,0:15:00.000,2030,,32.2,14.0625,55.53333333333333,-216.0,0.4179333333333333,1.2573999999999999,2.5907857142857145,[%emt 1.429] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,MichailovA,kunde,1-0,0:15:00.000,2037,,32.4,A52,512859816,85,10:14:00,900+0,0:15:00.000,2091,,72.1,51.62068965517241,37.17857142857143,565.7857142857143,1.13275,2.5293214285714285,2.081607142857143,[%emt 0.551] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,konozrout,Notarious,0-1,0:15:00.000,2827,Yes,54.1,C45,512859791,54,10:17:00,900+0,0:15:00.000,2215,Yes,48.6,24.736842105263158,-144.22222222222223,-783.4375,0.1272777777777778,3.1344444444444446,2.461294117647059,[%emt 11.616] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,exeComp,Downtube,1-0,0:15:00.000,1487,,349.3,C10,512859721,37,10:10:00,900+5,0:15:00.000,2715,Yes,43.3,41.38461538461539,60.916666666666664,258.4166666666667,0.2659166666666667,2.26925,3.1934166666666663,[%emt 23.312] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,IFDThor,gerichan,1-0,0:20:00.000,1997,,24.7,A80,512859718,53,10:11:00,1200+20,0:20:00.000,2238,Yes,30.0,72.22222222222223,-332.8235294117647,98.6764705882353,0.5657058823529413,3.8012941176470587,3.0363235294117645,[%emt 0.1] Black forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.11.05,?,kunde,MichailovA,1-0,0:15:00.000,2110,,73.6,B10,512859686,49,10:09:00,900+0,0:15:00.000,2027,,32.5,-6.647058823529412,-26.5,98.625,1.0513124999999999,0.49218750000000006,1.70425,[%emt 8.02] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,ArasanX,exeComp,1/2-1/2,0:20:00.000,2714,Yes,43.3,B46,512859643,237,09:08:00,1200+5,0:20:00.000,2750,Yes,43.8,53.675,18.0126582278481,-3.423076923076923,4.268379746835443,2.390405063291139,0.7188461538461538,[%emt 0.218] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.11.05,?,kunde,SRCorney,1/2-1/2,0:15:00.000,1978,,40.8,C45,512859554,117,09:25:00,900+0,0:15:00.000,2028,,32.6,-24.25,-119.35897435897436,-376.3157894736842,2.306923076923077,3.153230769230769,1.099973684210526,[%emt 1.534] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2022.11.05,?,Limbor,kamenozrout,0-1,0:15:00.000,2202,Yes,48.0,A85,512859451,45,09:27:00,900+0,0:15:00.000,1872,,43.1,28.25,-104.8,-210.57142857142858,1.4566666666666666,4.782866666666666,2.857142857142857,[%emt 3.049] White forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.11.05,?,feligres,kamenozrout,1-0,0:15:00.000,2203,Yes,48.2,B03,512859348,69,09:06:00,900+1,0:15:00.000,2706,Yes,84.2,62.75,-25.17391304347826,295.72222222222223,0.0949130434782609,1.859391304347826,4.345681818181817,[%emt 21.837] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,gerichan,IFDThor,0-1,0:20:00.000,2235,Yes,30.0,B12,512859339,50,09:12:00,1200+20,0:20:00.000,2000,,24.7,282.94117647058823,436.25,1.5625,0.4865625,1.2005,1.1714375,[%emt 0.1] White forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.11.05,?,IFDThor,gerichan,0-1,0:20:00.000,1987,,24.8,A44,512859282,136,08:52:00,1200+20,0:20:00.000,2248,Yes,30.1,-27.956521739130434,-342.68888888888887,-475.0,0.3902000000000001,1.4084444444444444,1.3026222222222223,[%emt 15.376] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,pikozrout,feligres,1/2-1/2,0:15:00.000,2724,Yes,84.7,D12,512859210,244,08:18:00,900+1,0:15:00.000,2206,Yes,55.6,-18.804878048780488,-16.02469135802469,0.0,2.5974074074074074,2.052753086419753,0.40514814814814815,[%emt 0.796] Neither player has mating material
FICS rated standard game,FICS freechess.org,2022.11.05,?,feligres,pikozrout,1-0,0:15:00.000,2207,Yes,55.7,C13,512859025,69,08:01:00,900+1,0:15:00.000,2722,Yes,85.2,57.375,204.17391304347825,507.27272727272725,0.7685652173913043,3.284086956521739,3.6548181818181815,[%emt 4.962] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,IFDThor,gerichan,0-1,0:20:00.000,1974,,24.8,A44,512858932,76,07:53:00,1200+20,0:20:00.000,2261,Yes,30.1,-12.153846153846153,-398.12,-554.24,0.5805600000000001,1.642,1.35288,[%emt 6.507] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,konozrout,feligres,0-1,0:15:00.000,2720,Yes,85.6,C01,512858900,48,07:43:00,900+1,0:15:00.000,2216,Yes,48.6,-13.294117647058824,-342.875,-764.5333333333333,1.6884374999999998,3.8573125,2.648333333333333,[%emt 18.876] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,gerichan,IFDThor,0-1,0:20:00.000,2258,Yes,30.2,B22,512858852,44,07:42:00,1200+20,0:20:00.000,1977,,24.8,34.86666666666667,51.5,-79.17857142857143,0.19564285714285717,1.4265,2.208214285714286,[%emt 0.1] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,hastrman,Achonk,1-0,0:15:00.000,2011,,33.2,B22,512858793,58,07:21:00,900+0,0:15:00.000,2037,Yes,24.6,97.5,235.31578947368422,542.0,2.339736842105263,3.800894736842105,3.0117368421052633,[%emt 1.99] Black forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.11.05,?,feligres,konozrout,1-0,0:15:00.000,2217,Yes,48.7,E18,512858788,97,07:14:00,900+1,0:15:00.000,2718,Yes,86.2,43.21212121212121,64.0625,467.09375,0.51690625,3.63840625,3.08190625,[%emt 11.932] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,rodnojo,melun,0-1,0:15:00.000,2005,,68.2,C44,512858782,70,07:23:00,900+0,0:15:00.000,2139,,25.6,58.958333333333336,8.08695652173913,-49.63157894736842,0.9768695652173913,1.340695652173913,2.2147826086956526,[%emt 1.861] White checkmated
FICS rated standard game,FICS freechess.org,2022.11.05,?,melun,rodnojo,0-1,0:15:00.000,2134,,25.6,B24,512858739,128,07:14:00,900+0,0:15:00.000,2014,,69.3,-74.46511627906976,-331.76190476190476,-1085.4761904761904,0.6062142857142858,0.7012857142857143,0.8010119047619048,[%emt 1.171] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,rodnojo,melun,1/2-1/2,0:15:00.000,2009,,70.6,C36,512858697,84,07:05:00,900+0,0:15:00.000,2137,,25.7,-104.34482758620689,-298.17857142857144,25.59259259259259,0.9235,1.0854285714285712,1.249037037037037,[%emt 2.322] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2022.11.05,?,konozrout,feligres,0-1,0:15:00.000,2716,Yes,86.7,A28,512858684,114,06:47:00,900+1,0:15:00.000,2218,Yes,48.8,-7.205128205128205,-287.05263157894734,-530.8108108108108,1.3972105263157897,3.479631578947368,2.9653783783783787,[%emt 11.994] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,feligres,konozrout,1-0,0:15:00.000,2219,Yes,48.9,D15,512858565,97,06:26:00,900+1,0:15:00.000,2714,Yes,87.3,27.0,108.8125,554.625,0.09740625,3.81790625,3.1388125000000002,[%emt 13.46] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,kunde,rodnojo,0-1,0:15:00.000,2131,,25.7,C47,512858514,68,06:29:00,900+0,0:15:00.000,2034,,32.7,20.73913043478261,-29.5,28.763157894736842,0.49472727272727285,2.755545454545455,1.2176136363636363,[%emt 3.132] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,rodnojo,kunde,1-0,0:15:00.000,2040,,32.8,C41,512858461,100,06:18:00,900+0,0:15:00.000,2125,,25.8,33.14705882352941,362.3030303030303,417.2121212121212,0.9195151515151515,1.4604242424242422,1.2912727272727271,[%emt 1.906] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,kunde,rodnojo,1/2-1/2,0:15:00.000,2127,,25.8,B21,512858391,108,06:06:00,900+0,0:15:00.000,2038,,32.9,74.05405405405405,92.61111111111111,-195.11428571428573,0.8628888888888889,1.6104444444444446,1.2375714285714283,[%emt 1.238] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2022.11.05,?,MarcovanBanten,kamenozrout,1-0,0:15:00.000,2205,Yes,48.3,B01,512858359,77,05:57:00,900+0,0:15:00.000,2485,,120.7,109.96153846153847,552.48,691.6600000000001,1.25864,2.64708,4.6183,[%emt 3.886] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,IFDThor,gerichan,1-0,0:20:00.000,1980,,24.8,A80,512858308,27,05:59:00,1200+20,0:20:00.000,2255,Yes,30.2,78.5,35.77777777777778,156.375,0.06211111111111112,1.503111111111111,1.9976249999999998,[%emt 0.1] Black resigns
FICS unrated standard game,FICS freechess.org,2022.11.05,?,bacoschach,Slek,0-1,0:15:00.000,2096,,43.7,B20,512858206,88,05:21:00,900+0,0:15:00.000,1970,,103.0,-61.13333333333333,-335.51724137931035,-623.875,0.9155862068965517,1.9326896551724135,1.8091724137931036,[%emt 11.204] White checkmated
FICS rated standard game,FICS freechess.org,2022.11.05,?,konozrout,feligres,0-1,0:15:00.000,2711,Yes,87.8,B30,512858203,84,05:16:00,900+1,0:15:00.000,2220,Yes,49.0,13.10344827586207,-223.42857142857142,-542.3703703703703,1.9727142857142859,4.204785714285714,2.675740740740741,[%emt 12.546] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,rodnojo,kunde,1-0,0:15:00.000,2044,,33.1,C30,512858154,43,05:16:00,900+0,0:15:00.000,2121,,25.9,45.13333333333333,165.78571428571428,384.07142857142856,0.5227142857142857,1.6034285714285712,2.8772142857142855,[%emt 4.525] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,gerichan,IFDThor,1-0,0:20:00.000,2269,Yes,30.2,B22,512858142,87,05:11:00,1200+20,0:20:00.000,1966,,24.9,121.56666666666666,362.3448275862069,619.25,0.6082758620689656,1.0353793103448277,1.5071428571428573,[%emt 6.025] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,kunde,rodnojo,0-1,0:15:00.000,2114,,26.0,B21,512858128,136,04:57:00,900+0,0:15:00.000,2051,,33.3,59.891304347826086,-216.0,-408.53333333333336,1.0428,1.9432222222222224,1.4774888888888889,[%emt 3.084] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,feligres,konozrout,1-0,0:15:00.000,2221,Yes,49.1,E96,512858110,77,04:51:00,900+1,0:15:00.000,2708,Yes,88.4,46.69230769230769,308.88,578.1,0.09496,3.4298,2.1604,[%emt 15.029] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,rodnojo,kunde,0-1,0:15:00.000,2041,,33.4,C41,512858063,96,04:44:00,900+0,0:15:00.000,2124,,26.0,49.06060606060606,-79.15625,-432.5806451612903,0.92871875,1.2837812499999999,1.4242258064516125,[%emt 4.652] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,konozrout,feligres,0-1,0:15:00.000,2705,Yes,89.0,C42,512858039,222,04:18:00,900+1,0:15:00.000,2222,Yes,49.2,12.32,-303.72972972972974,-705.7068965517242,2.2829594594594598,2.3145135135135138,0.5919863013698631,[%emt 3.097] White checkmated
FICS rated standard game,FICS freechess.org,2022.11.05,?,leevorotation,rodnojo,0-1,0:15:00.000,2119,,26.1,B20,512858013,75,04:34:00,900+0,0:15:00.000,1984,,49.4,-26.76923076923077,-52.8,-824.9761904761905,0.5284,2.1489599999999998,0.8857499999999999,[%emt 5.493] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,Indrayoga,pikozrout,1/2-1/2,0:15:00.000,2213,Yes,55.8,C54,512857980,100,04:10:00,900+0,0:15:00.000,1933,,59.0,32.6764705882353,-71.75757575757575,-35.63636363636363,2.2420606060606065,2.6619090909090906,1.7666363636363638,[%emt 9.94] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2022.11.05,?,pingupenguin,rodnojo,1-0,0:15:00.000,2128,,26.1,B32,512857963,61,04:10:00,900+0,0:15:00.000,2084,,53.9,-5.142857142857143,-131.7,-5.107142857142857,0.8706999999999997,5.541950000000001,3.1099,[%emt 3.375] Black checkmated
FICS rated standard game,FICS freechess.org,2022.11.05,?,kunde,alextheseaman,0-1,0:15:00.000,2134,,39.5,B21,512857915,80,03:57:00,900+0,0:15:00.000,2059,,33.6,6.777777777777778,10.76923076923077,-215.92307692307693,1.237923076923077,1.4145,5.354211538461539,[%emt 11.301] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,feligres,konozrout,1-0,0:15:00.000,2223,Yes,49.3,B01,512857914,103,03:43:00,900+1,0:15:00.000,2702,Yes,89.7,58.31428571428572,173.76470588235293,440.05882352941177,1.6692941176470588,4.063794117647059,1.7234117647058824,[%emt 8.541] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,rodnojo,leevorotation,1-0,0:15:00.000,1989,,49.8,C43,512857913,85,03:59:00,900+0,0:15:00.000,2123,,26.2,62.41379310344828,89.10714285714286,444.82142857142856,1.1006428571428573,1.5000714285714285,0.8052857142857144,[%emt 5.775] Black resigns
FICS rated standard game,FICS freechess.org,2022.11.03,?,alextheseaman,kunde,1/2-1/2,0:15:00.000,2075,,33.8,D35,512857868,59,13:07:00,900+0,0:15:00.000,2136,,39.7,33.6,3.736842105263158,5.526315789473684,0.5426315789473686,1.196736842105263,0.8655526315789474,[%emt 7.782] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.11.05,?,leevorotation,blore,1/2-1/2,0:15:00.000,2018,,24.5,A00,512857858,269,03:33:00,900+0,0:15:00.000,1988,,50.2,153.6,120.33707865168539,-2.033707865168539,1.2495955056179775,0.5094044943820225,0.7364831460674157,[%emt 2.225] Game drawn by the 50 move rule
FICS rated standard game,FICS freechess.org,2022.11.05,?,konozrout,feligres,0-1,0:15:00.000,2699,Yes,90.4,C01,512857826,116,03:19:00,900+1,0:15:00.000,2224,Yes,49.4,-8.102564102564102,-39.13157894736842,-552.7631578947369,1.334763157894737,3.5345526315789484,5.625368421052632,[%emt 0.1] White resigns
FICS rated standard game,FICS freechess.org,2022.11.05,?,hastrman,Achonk,0-1,0:15:00.000,2003,,33.2,A22,512857453,56,01:29:00,900+0,0:15:00.000,2000,Yes,25.0,29.63157894736842,-191.55555555555554,-402.20588235294116,1.236611111111111,3.9788888888888883,2.023222222222222,[%emt 8.532] White resigns
FICS rated standard game,FICS freechess.org,2022.11.04,?,ArasanX,exeComp,1/2-1/2,0:15:00.000,2713,Yes,43.4,C09,512857230,244,23:28:00,900+5,0:15:00.000,2751,Yes,44.0,32.80487804878049,-1.876543209876543,6.580246913580247,3.084320987654321,2.1124814814814816,0.4629753086419754,[%emt 0.1] Game drawn by the 50 move rule
FICS rated standard game,FICS freechess.org,2022.11.04,?,Achonk,lalison,0-1,0:15:00.000,2003,,41.9,A00,512857110,29,23:34:00,900+0,0:15:00.000,2009,,33.4,-74.1,-22.333333333333332,-260.94444444444446,3.4628888888888887,3.4637777777777776,3.2325,[%emt 43.867] White forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.11.04,?,exeComp,ArasanX,1/2-1/2,0:15:00.000,2752,Yes,44.3,B48,512857041,94,22:53:00,900+5,0:15:00.000,2712,Yes,43.7,35.0,34.903225806451616,31.096774193548388,3.626258064516129,3.7217096774193545,4.339129032258064,[%emt 17.009] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2022.11.04,?,exeComp,ArasanX,1/2-1/2,0:15:00.000,2753,Yes,44.6,B76,512856853,137,21:54:00,900+5,0:15:00.000,2711,Yes,44.0,46.891304347826086,14.8,10.511111111111111,5.257088888888889,3.8611777777777774,1.311133333333333,[%emt 14.927] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2022.11.04,?,teamdzone,megielszmergiel,0-1,0:15:00.000,2749,Yes,65.5,C22,512856625,19,21:38:00,900+5,0:15:00.000,1392,,133.5,-5.285714285714286,-102.33333333333333,-483.0,0.19166666666666668,0.5621666666666667,3.193,[%emt 26.317] White forfeits by disconnection
FICS rated standard game,FICS freechess.org,2022.11.04,?,Aromas,PigeonEngine,1/2-1/2,0:15:00.000,2340,Yes,100.4,B50,512856245,75,20:02:00,900+0,0:15:00.000,1877,,33.4,2.5384615384615383,-199.68,-316.625,1.61656,1.6785600000000003,1.8186666666666669,[%emt 4.966] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2022.11.04,?,carmelovita,exeComp,0-1,0:15:00.000,2711,Yes,44.2,A47,512855621,72,17:55:00,900+5,0:15:00.000,1505,,29.3,-49.12,-468.0,-623.1764705882352,2.2795416666666664,3.6065416666666668,2.2077826086956525,[%emt 0.1] White checkmated
FICS rated standard game,FICS freechess.org,2022.11.04,?,family,GriffyJr,0-1,0:15:00.000,2084,Yes,39.2,A46,512855347,84,17:20:00,900+0,0:15:00.000,2050,,49.3,69.41379310344827,-305.14285714285717,-793.6,0.24767857142857144,0.42296428571428574,0.3821111111111111,[%emt 0.136] White checkmated
FICS rated standard game,FICS freechess.org,2022.11.04,?,feligres,konozrout,1/2-1/2,0:15:00.000,2217,Yes,49.2,E59,512855130,131,16:24:00,900+1,0:15:00.000,2720,Yes,91.0,15.522727272727273,36.348837209302324,-38.825581395348834,1.9840465116279071,4.308302325581395,1.0453255813953488,[%emt 4.321] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2022.11.04,?,pikozrout,feligres,0-1,0:15:00.000,2717,Yes,91.6,B53,512854936,202,15:53:00,900+1,0:15:00.000,2214,Yes,55.9,-2.0,-62.38805970149254,-378.8909090909091,2.4230447761194025,2.381194029850746,0.6091940298507462,[%emt 2.562] White checkmated
FICS rated standard game,FICS freechess.org,2022.11.04,?,Olexandr,karadepau,0-1,0:15:00.000,2190,,96.3,C33,512854848,74,15:41:00,900+5,0:15:00.000,1852,,40.5,67.68,-58.666666666666664,49.520833333333336,2.062958333333333,5.294208333333334,4.101645833333333,[%emt 35.495] White forfeits on time
